filename,label
LA_E_8921097_bonafide,0
LA_E_9905727_bonafide,0
LA_E_7008766_spoof_A15,1
LA_E_3727897_spoof_A15,1
LA_E_1591703_bonafide,0
LA_E_2604044_spoof_A07,1
LA_E_2163149_bonafide,0
LA_E_7639704_bonafide,0
LA_E_1289054_bonafide,0
LA_E_6729874_bonafide,0
LA_E_2224329_bonafide,0
LA_E_7220017_spoof_A19,1
LA_E_7182367_spoof_A11,1
LA_E_6484664_spoof_A16,1
LA_E_9912461_bonafide,0
LA_E_8840909_bonafide,0
LA_E_8871882_spoof_A13,1
LA_E_7702864_spoof_A10,1
LA_E_9000745_spoof_A16,1
LA_E_7589036_spoof_A09,1
LA_E_7164872_spoof_A11,1
LA_E_8166571_spoof_A19,1
LA_E_7905518_spoof_A07,1
LA_E_6700890_bonafide,0
LA_E_5390520_spoof_A11,1
LA_E_9553910_bonafide,0
LA_E_1181481_bonafide,0
LA_E_7643568_bonafide,0
LA_E_2668537_bonafide,0
LA_E_9528968_bonafide,0
LA_E_4705224_spoof_A07,1
LA_E_2778929_spoof_A13,1
LA_E_2252802_bonafide,0
LA_E_3008299_bonafide,0
LA_E_5230804_spoof_A12,1
LA_E_6360591_bonafide,0
LA_E_9597730_bonafide,0
LA_E_3477107_bonafide,0
LA_E_8820525_spoof_A09,1
LA_E_8223025_bonafide,0
LA_E_3605060_spoof_A09,1
LA_E_5551913_bonafide,0
LA_E_5852035_bonafide,0
LA_E_2732304_spoof_A15,1
LA_E_9233743_spoof_A10,1
LA_E_6639534_bonafide,0
LA_E_8644260_spoof_A17,1
LA_E_6235489_bonafide,0
LA_E_2782317_bonafide,0
LA_E_6197004_bonafide,0
LA_E_5821313_bonafide,0
LA_E_2752078_spoof_A14,1
LA_E_6703263_bonafide,0
LA_E_6794649_bonafide,0
LA_E_5167739_bonafide,0
LA_E_2362820_bonafide,0
LA_E_7104294_bonafide,0
LA_E_1729203_bonafide,0
LA_E_4124359_bonafide,0
LA_E_3937445_spoof_A08,1
LA_E_8845051_bonafide,0
LA_E_2839713_bonafide,0
LA_E_1602586_spoof_A07,1
LA_E_2688435_bonafide,0
LA_E_5309544_spoof_A07,1
LA_E_9457405_spoof_A15,1
LA_E_3209336_spoof_A13,1
LA_E_1857668_spoof_A17,1
LA_E_2360906_bonafide,0
LA_E_4491184_bonafide,0
LA_E_6525398_bonafide,0
LA_E_3775722_bonafide,0
LA_E_6304925_bonafide,0
LA_E_5038648_spoof_A16,1
LA_E_2243145_bonafide,0
LA_E_6133546_spoof_A16,1
LA_E_9964383_bonafide,0
LA_E_6811384_bonafide,0
LA_E_4833555_bonafide,0
LA_E_8674442_bonafide,0
LA_E_6192743_spoof_A14,1
LA_E_8054093_spoof_A16,1
LA_E_4048758_spoof_A15,1
LA_E_5304204_bonafide,0
LA_E_6658061_bonafide,0
LA_E_6543651_bonafide,0
LA_E_7845399_spoof_A11,1
LA_E_9923491_bonafide,0
LA_E_6906931_bonafide,0
LA_E_3947733_spoof_A09,1
LA_E_6923585_bonafide,0
LA_E_7841713_bonafide,0
LA_E_7670367_spoof_A10,1
LA_E_3935135_spoof_A13,1
LA_E_5369306_bonafide,0
LA_E_1152787_spoof_A19,1
LA_E_1131984_spoof_A11,1
LA_E_6659352_spoof_A13,1
LA_E_4390543_spoof_A17,1
LA_E_9775414_bonafide,0
LA_E_7609007_bonafide,0
LA_E_5205542_bonafide,0
LA_E_3936342_bonafide,0
LA_E_6490046_spoof_A19,1
LA_E_6721603_bonafide,0
LA_E_9176473_bonafide,0
LA_E_3790874_spoof_A16,1
LA_E_3009943_bonafide,0
LA_E_2570859_bonafide,0
LA_E_2939773_bonafide,0
LA_E_6516215_spoof_A12,1
LA_E_7484191_bonafide,0
LA_E_5343176_spoof_A10,1
LA_E_4482694_bonafide,0
LA_E_3651348_bonafide,0
LA_E_4498530_bonafide,0
LA_E_2674212_spoof_A14,1
LA_E_8509360_spoof_A07,1
LA_E_1970389_bonafide,0
LA_E_4355185_spoof_A15,1
LA_E_5203530_spoof_A16,1
LA_E_1280241_bonafide,0
LA_E_6750351_bonafide,0
LA_E_3348051_spoof_A07,1
LA_E_5156103_spoof_A14,1
LA_E_5622097_bonafide,0
LA_E_2261371_bonafide,0
LA_E_8713035_spoof_A08,1
LA_E_4441161_bonafide,0
LA_E_1336456_spoof_A12,1
LA_E_3790339_spoof_A08,1
LA_E_8079486_bonafide,0
LA_E_1375060_spoof_A18,1
LA_E_9294353_bonafide,0
LA_E_7863664_spoof_A16,1
LA_E_3742690_bonafide,0
LA_E_2704112_spoof_A15,1
LA_E_7449969_bonafide,0
LA_E_6398565_bonafide,0
LA_E_1092053_spoof_A13,1
LA_E_6118571_spoof_A19,1
LA_E_6796371_bonafide,0
LA_E_4309982_bonafide,0
LA_E_4087472_spoof_A09,1
LA_E_8560629_bonafide,0
LA_E_1812951_spoof_A10,1
LA_E_4852262_bonafide,0
LA_E_8654069_spoof_A11,1
LA_E_2901891_spoof_A16,1
LA_E_9952984_spoof_A10,1
LA_E_6264021_spoof_A11,1
LA_E_5016696_spoof_A11,1
LA_E_4458230_bonafide,0
LA_E_6105008_spoof_A15,1
LA_E_9352847_bonafide,0
LA_E_5869890_bonafide,0
LA_E_6888840_bonafide,0
LA_E_9390388_bonafide,0
LA_E_5075874_bonafide,0
LA_E_8722557_bonafide,0
LA_E_3962493_bonafide,0
LA_E_7199954_spoof_A12,1
LA_E_7572018_spoof_A19,1
LA_E_8078599_bonafide,0
LA_E_3867621_bonafide,0
LA_E_6993403_bonafide,0
LA_E_7743318_spoof_A15,1
LA_E_6415940_bonafide,0
LA_E_9470174_bonafide,0
LA_E_7123449_spoof_A10,1
LA_E_1042916_spoof_A13,1
LA_E_5188530_spoof_A07,1
LA_E_4588827_spoof_A13,1
LA_E_1059718_spoof_A07,1
LA_E_5928674_bonafide,0
LA_E_7091021_bonafide,0
LA_E_7620251_spoof_A13,1
LA_E_7978316_bonafide,0
LA_E_4943653_bonafide,0
LA_E_2259167_spoof_A19,1
LA_E_6780683_spoof_A11,1
LA_E_4665807_spoof_A17,1
LA_E_4172873_spoof_A09,1
LA_E_7144353_spoof_A13,1
LA_E_2875674_spoof_A08,1
LA_E_2429665_spoof_A14,1
LA_E_6449400_spoof_A15,1
LA_E_2388056_spoof_A07,1
LA_E_9079384_spoof_A18,1
LA_E_8348395_spoof_A07,1
LA_E_8198268_bonafide,0
LA_E_1395552_bonafide,0
LA_E_2252454_spoof_A14,1
LA_E_4057755_spoof_A14,1
LA_E_4174209_spoof_A08,1
LA_E_1629186_spoof_A18,1
LA_E_6826899_bonafide,0
LA_E_8856814_bonafide,0
LA_E_5999770_spoof_A10,1
LA_E_3495362_bonafide,0
LA_E_9012764_spoof_A12,1
LA_E_3801678_bonafide,0
LA_E_2194928_bonafide,0
LA_E_9326629_bonafide,0
LA_E_2947509_bonafide,0
LA_E_9958197_bonafide,0
LA_E_1066879_bonafide,0
LA_E_2628721_spoof_A18,1
LA_E_7894083_spoof_A13,1
LA_E_7464013_bonafide,0
LA_E_5317035_bonafide,0
LA_E_9281860_spoof_A11,1
LA_E_6588000_spoof_A08,1
LA_E_7286346_spoof_A11,1
LA_E_5354758_spoof_A16,1
LA_E_9873049_spoof_A12,1
LA_E_6173872_bonafide,0
LA_E_1547551_bonafide,0
LA_E_3551532_bonafide,0
LA_E_1259316_bonafide,0
LA_E_4916170_bonafide,0
LA_E_1362011_bonafide,0
LA_E_3712951_spoof_A09,1
LA_E_1178770_bonafide,0
LA_E_4368350_spoof_A12,1
LA_E_4896589_spoof_A12,1
LA_E_2598033_spoof_A13,1
LA_E_1353663_bonafide,0
LA_E_4461590_bonafide,0
LA_E_6328688_bonafide,0
LA_E_5988729_bonafide,0
LA_E_2843038_bonafide,0
LA_E_1647399_bonafide,0
LA_E_9376718_spoof_A07,1
LA_E_5627031_spoof_A11,1
LA_E_3260324_bonafide,0
LA_E_4855462_bonafide,0
LA_E_4864691_bonafide,0
LA_E_9203884_bonafide,0
LA_E_9063014_bonafide,0
LA_E_9431095_bonafide,0
LA_E_3778060_spoof_A10,1
LA_E_8229403_spoof_A17,1
LA_E_4785626_spoof_A17,1
LA_E_6648610_bonafide,0
LA_E_6795918_bonafide,0
LA_E_8098463_spoof_A10,1
LA_E_9204543_bonafide,0
LA_E_1992754_bonafide,0
LA_E_9939059_spoof_A08,1
LA_E_7195142_spoof_A19,1
LA_E_1109756_bonafide,0
LA_E_4569852_bonafide,0
LA_E_3135807_bonafide,0
LA_E_6605204_spoof_A08,1
LA_E_7664869_spoof_A13,1
LA_E_6774501_spoof_A14,1
LA_E_6564577_bonafide,0
LA_E_3611890_spoof_A18,1
LA_E_1256108_spoof_A10,1
LA_E_2444479_spoof_A17,1
LA_E_3355748_bonafide,0
LA_E_1654918_bonafide,0
LA_E_3791749_spoof_A17,1
LA_E_7030628_bonafide,0
LA_E_6317367_bonafide,0
LA_E_5819574_bonafide,0
LA_E_3705753_spoof_A10,1
LA_E_8786294_bonafide,0
LA_E_3681731_bonafide,0
LA_E_9140209_spoof_A18,1
LA_E_6854974_bonafide,0
LA_E_6957133_bonafide,0
LA_E_4154190_bonafide,0
LA_E_2648652_bonafide,0
LA_E_5324584_bonafide,0
LA_E_5516441_spoof_A08,1
LA_E_9617251_bonafide,0
LA_E_1380691_bonafide,0
LA_E_8028239_spoof_A16,1
LA_E_1301309_spoof_A14,1
LA_E_8203627_bonafide,0
LA_E_6300965_bonafide,0
LA_E_8057561_spoof_A09,1
LA_E_3317367_spoof_A09,1
LA_E_6984242_spoof_A12,1
LA_E_7454928_spoof_A18,1
LA_E_4863129_spoof_A10,1
LA_E_5338081_spoof_A12,1
LA_E_3524418_bonafide,0
LA_E_3717751_bonafide,0
LA_E_3309049_bonafide,0
LA_E_1179559_spoof_A10,1
LA_E_5063578_bonafide,0
LA_E_3924325_spoof_A07,1
LA_E_5209836_bonafide,0
LA_E_3671668_bonafide,0
LA_E_4159757_spoof_A13,1
LA_E_5837456_bonafide,0
LA_E_4514795_bonafide,0
LA_E_8326117_bonafide,0
LA_E_9398873_bonafide,0
LA_E_6943265_spoof_A17,1
LA_E_3600431_bonafide,0
LA_E_5919050_spoof_A07,1
LA_E_5796617_bonafide,0
LA_E_4510127_spoof_A13,1
LA_E_7197278_bonafide,0
LA_E_9565775_bonafide,0
LA_E_4026996_bonafide,0
LA_E_7780595_spoof_A08,1
LA_E_7120785_spoof_A12,1
LA_E_8216978_bonafide,0
LA_E_6051983_spoof_A15,1
LA_E_3616522_spoof_A10,1
LA_E_6586732_bonafide,0
LA_E_7075696_spoof_A12,1
LA_E_3658698_bonafide,0
LA_E_3507946_bonafide,0
LA_E_5976953_bonafide,0
LA_E_7557706_spoof_A10,1
LA_E_1006831_spoof_A07,1
LA_E_4904786_spoof_A14,1
LA_E_7334227_spoof_A08,1
LA_E_8412746_bonafide,0
LA_E_6884782_spoof_A17,1
LA_E_5909511_spoof_A10,1
LA_E_1601266_spoof_A16,1
LA_E_7884570_spoof_A10,1
LA_E_6098204_spoof_A11,1
LA_E_3419023_bonafide,0
LA_E_7206809_spoof_A12,1
LA_E_4148541_spoof_A11,1
LA_E_3452082_spoof_A08,1
LA_E_4157510_spoof_A17,1
LA_E_1665632_bonafide,0
LA_E_5275057_bonafide,0
LA_E_1988544_spoof_A19,1
LA_E_7656261_bonafide,0
LA_E_3137296_spoof_A09,1
LA_E_6947786_spoof_A10,1
LA_E_2390489_spoof_A15,1
LA_E_2943361_bonafide,0
LA_E_8275122_bonafide,0
LA_E_4025945_spoof_A13,1
LA_E_3489458_spoof_A17,1
LA_E_1145420_spoof_A07,1
LA_E_9774039_bonafide,0
LA_E_9883339_spoof_A10,1
LA_E_1748062_spoof_A18,1
LA_E_6304556_spoof_A11,1
LA_E_8991974_spoof_A15,1
LA_E_7094572_bonafide,0
LA_E_1686378_bonafide,0
LA_E_7722624_bonafide,0
LA_E_6386377_spoof_A07,1
LA_E_3213688_bonafide,0
LA_E_6367906_bonafide,0
LA_E_5802763_spoof_A16,1
LA_E_5262458_spoof_A15,1
LA_E_3313944_bonafide,0
LA_E_2310576_spoof_A14,1
LA_E_1167109_bonafide,0
LA_E_5216132_spoof_A09,1
LA_E_5486266_spoof_A16,1
LA_E_1659597_spoof_A07,1
LA_E_3358621_spoof_A16,1
LA_E_8315938_spoof_A09,1
LA_E_8458018_bonafide,0
LA_E_6220469_spoof_A15,1
LA_E_7871235_spoof_A14,1
LA_E_1700830_bonafide,0
LA_E_9785634_spoof_A15,1
LA_E_4377069_spoof_A15,1
LA_E_6700417_bonafide,0
LA_E_2900914_bonafide,0
LA_E_6933458_spoof_A18,1
LA_E_2865468_spoof_A18,1
LA_E_6721092_bonafide,0
LA_E_7802977_bonafide,0
LA_E_6895743_spoof_A16,1
LA_E_6635463_spoof_A15,1
LA_E_9912792_bonafide,0
LA_E_1355756_spoof_A17,1
LA_E_9866346_spoof_A10,1
LA_E_6484160_spoof_A10,1
LA_E_4710355_bonafide,0
LA_E_1324625_spoof_A14,1
LA_E_5790729_bonafide,0
LA_E_9271031_bonafide,0
LA_E_7438598_bonafide,0
LA_E_4063307_bonafide,0
LA_E_6090123_spoof_A17,1
LA_E_2294002_spoof_A13,1
LA_E_2955555_spoof_A08,1
LA_E_8087905_bonafide,0
LA_E_1022511_bonafide,0
LA_E_9210978_spoof_A11,1
LA_E_5307744_bonafide,0
LA_E_3490283_spoof_A07,1
LA_E_7598520_bonafide,0
LA_E_7721272_bonafide,0
LA_E_2245547_spoof_A12,1
LA_E_8254261_spoof_A11,1
LA_E_5957224_spoof_A07,1
LA_E_1244723_bonafide,0
LA_E_9332568_bonafide,0
LA_E_7112068_spoof_A13,1
LA_E_1668700_spoof_A09,1
LA_E_6008385_bonafide,0
LA_E_8008420_spoof_A10,1
LA_E_1443149_spoof_A17,1
LA_E_8296182_bonafide,0
LA_E_7152680_spoof_A11,1
LA_E_4122657_spoof_A10,1
LA_E_8681058_bonafide,0
LA_E_6766519_bonafide,0
LA_E_8165052_spoof_A15,1
LA_E_8145966_bonafide,0
LA_E_7209809_bonafide,0
LA_E_4314455_spoof_A14,1
LA_E_1589436_spoof_A07,1
LA_E_2522763_spoof_A17,1
LA_E_9386485_spoof_A13,1
LA_E_5302008_bonafide,0
LA_E_2409919_spoof_A15,1
LA_E_2120264_bonafide,0
LA_E_9572203_bonafide,0
LA_E_6443149_bonafide,0
LA_E_3166347_bonafide,0
LA_E_5062781_bonafide,0
LA_E_9939629_bonafide,0
LA_E_4215246_bonafide,0
LA_E_9009890_spoof_A17,1
LA_E_7902329_bonafide,0
LA_E_7962945_bonafide,0
LA_E_2322790_spoof_A14,1
LA_E_2667571_bonafide,0
LA_E_3659969_spoof_A07,1
LA_E_9098424_bonafide,0
LA_E_5629576_bonafide,0
LA_E_2939074_bonafide,0
LA_E_1929285_bonafide,0
LA_E_5069209_bonafide,0
LA_E_3201854_bonafide,0
LA_E_4962374_bonafide,0
LA_E_1826006_spoof_A07,1
LA_E_3885033_bonafide,0
LA_E_3275088_spoof_A19,1
LA_E_6795491_spoof_A16,1
LA_E_4716483_spoof_A14,1
LA_E_6184058_bonafide,0
LA_E_1245139_bonafide,0
LA_E_4017894_spoof_A13,1
LA_E_1943755_spoof_A11,1
LA_E_8962374_bonafide,0
LA_E_9101800_bonafide,0
LA_E_5288472_bonafide,0
LA_E_9129088_spoof_A11,1
LA_E_9934853_bonafide,0
LA_E_1873564_spoof_A11,1
LA_E_3515491_bonafide,0
LA_E_8811595_spoof_A18,1
LA_E_4109327_bonafide,0
LA_E_3110820_spoof_A14,1
LA_E_3025992_bonafide,0
LA_E_6057217_bonafide,0
LA_E_4745592_spoof_A18,1
LA_E_6053022_spoof_A09,1
LA_E_8879876_spoof_A09,1
LA_E_4500766_bonafide,0
LA_E_4849025_bonafide,0
LA_E_5790757_spoof_A19,1
LA_E_4346303_bonafide,0
LA_E_1409912_bonafide,0
LA_E_8915439_spoof_A18,1
LA_E_9381257_spoof_A15,1
LA_E_6982823_bonafide,0
LA_E_6925972_bonafide,0
LA_E_7403194_spoof_A10,1
LA_E_7642116_bonafide,0
LA_E_1553940_bonafide,0
LA_E_5363385_bonafide,0
LA_E_9632320_bonafide,0
LA_E_6393111_spoof_A19,1
LA_E_6300663_spoof_A09,1
LA_E_6629464_bonafide,0
LA_E_7519070_spoof_A13,1
LA_E_6596419_spoof_A18,1
LA_E_3752412_spoof_A13,1
LA_E_1126345_spoof_A19,1
LA_E_5879694_spoof_A13,1
LA_E_7746698_spoof_A08,1
LA_E_4096252_bonafide,0
LA_E_6509095_spoof_A14,1
LA_E_6492055_spoof_A07,1
LA_E_7215880_spoof_A13,1
LA_E_9782792_bonafide,0
LA_E_4205947_bonafide,0
LA_E_5517245_spoof_A11,1
LA_E_2091473_spoof_A15,1
LA_E_6540575_spoof_A18,1
LA_E_3553088_bonafide,0
LA_E_9142995_spoof_A19,1
LA_E_8611784_spoof_A12,1
LA_E_2970296_spoof_A17,1
LA_E_5676329_spoof_A18,1
LA_E_6490437_spoof_A08,1
LA_E_6047145_bonafide,0
LA_E_9668259_spoof_A09,1
LA_E_4593048_bonafide,0
LA_E_4817837_bonafide,0
LA_E_5361381_spoof_A15,1
LA_E_1595757_spoof_A14,1
LA_E_3239039_bonafide,0
LA_E_1428234_bonafide,0
LA_E_5074342_spoof_A09,1
LA_E_4927931_spoof_A12,1
LA_E_3256765_bonafide,0
LA_E_8092409_bonafide,0
LA_E_4423975_bonafide,0
LA_E_2267312_bonafide,0
LA_E_3586202_spoof_A13,1
LA_E_6882439_bonafide,0
LA_E_7244728_spoof_A12,1
LA_E_2231956_spoof_A07,1
LA_E_4117393_bonafide,0
LA_E_1728154_bonafide,0
LA_E_9103470_bonafide,0
LA_E_4010673_spoof_A16,1
LA_E_7326331_spoof_A10,1
LA_E_6628337_bonafide,0
LA_E_9631910_bonafide,0
LA_E_3019733_spoof_A16,1
LA_E_1019903_spoof_A11,1
LA_E_2793732_bonafide,0
LA_E_1935106_spoof_A07,1
LA_E_2021681_spoof_A07,1
LA_E_9879743_bonafide,0
LA_E_4735911_spoof_A18,1
LA_E_2673456_spoof_A15,1
LA_E_3268391_bonafide,0
LA_E_2528630_spoof_A10,1
LA_E_9589537_spoof_A18,1
LA_E_7136483_spoof_A15,1
LA_E_8197217_bonafide,0
LA_E_1493904_bonafide,0
LA_E_6754038_bonafide,0
LA_E_2815128_spoof_A13,1
LA_E_8954659_bonafide,0
LA_E_2405296_bonafide,0
LA_E_4304265_bonafide,0
LA_E_2771274_spoof_A18,1
LA_E_1757957_spoof_A10,1
LA_E_9053080_spoof_A17,1
LA_E_7991530_bonafide,0
LA_E_7899404_bonafide,0
LA_E_9501461_bonafide,0
LA_E_6265154_bonafide,0
LA_E_4197735_bonafide,0
LA_E_6652713_spoof_A09,1
LA_E_4825177_spoof_A17,1
LA_E_8206599_bonafide,0
LA_E_8747430_bonafide,0
LA_E_2803299_spoof_A17,1
LA_E_7906249_bonafide,0
LA_E_9219334_bonafide,0
LA_E_5208637_bonafide,0
LA_E_1644905_bonafide,0
LA_E_2900247_spoof_A11,1
LA_E_6647221_bonafide,0
LA_E_3544907_spoof_A08,1
LA_E_2006350_spoof_A19,1
LA_E_6206861_spoof_A18,1
LA_E_7199457_bonafide,0
LA_E_1476523_bonafide,0
LA_E_1191163_bonafide,0
LA_E_9143153_bonafide,0
LA_E_3491186_bonafide,0
LA_E_7693819_spoof_A09,1
LA_E_1586608_spoof_A12,1
LA_E_5141706_spoof_A07,1
LA_E_5172388_spoof_A13,1
LA_E_1877038_bonafide,0
LA_E_4200126_bonafide,0
LA_E_5609818_bonafide,0
LA_E_4984304_bonafide,0
LA_E_2856882_spoof_A16,1
LA_E_1275973_bonafide,0
LA_E_5780311_spoof_A08,1
LA_E_6332029_spoof_A11,1
LA_E_6650846_spoof_A17,1
LA_E_9644730_spoof_A15,1
LA_E_3494063_bonafide,0
LA_E_2733063_bonafide,0
LA_E_7752434_spoof_A18,1
LA_E_5475063_bonafide,0
LA_E_4729327_spoof_A19,1
LA_E_5216504_bonafide,0
LA_E_6284218_spoof_A14,1
LA_E_7843229_bonafide,0
LA_E_6738492_bonafide,0
LA_E_7625255_spoof_A12,1
LA_E_9950863_bonafide,0
LA_E_5555313_spoof_A12,1
LA_E_2937245_bonafide,0
LA_E_3235926_spoof_A17,1
LA_E_8832325_bonafide,0
LA_E_1559052_spoof_A12,1
LA_E_6757543_spoof_A19,1
LA_E_5533127_bonafide,0
LA_E_7888925_spoof_A09,1
LA_E_3817197_spoof_A18,1
LA_E_4559737_spoof_A08,1
LA_E_9080915_bonafide,0
LA_E_1272114_bonafide,0
LA_E_3081699_spoof_A14,1
LA_E_6350292_bonafide,0
LA_E_2347990_bonafide,0
LA_E_7806344_bonafide,0
LA_E_2360856_bonafide,0
LA_E_9342092_spoof_A11,1
LA_E_7016665_bonafide,0
LA_E_3601650_bonafide,0
LA_E_4798519_bonafide,0
LA_E_3038793_bonafide,0
LA_E_6327607_bonafide,0
LA_E_1798572_spoof_A08,1
LA_E_5124355_bonafide,0
LA_E_2081355_bonafide,0
LA_E_3924660_bonafide,0
LA_E_8584475_bonafide,0
LA_E_5566158_spoof_A16,1
LA_E_2743927_bonafide,0
LA_E_9017774_bonafide,0
LA_E_1952883_bonafide,0
LA_E_5090026_bonafide,0
LA_E_3151955_spoof_A13,1
LA_E_8591467_spoof_A15,1
LA_E_2263636_bonafide,0
LA_E_3802678_bonafide,0
LA_E_7174226_bonafide,0
LA_E_1707850_bonafide,0
LA_E_4809124_bonafide,0
LA_E_7710981_spoof_A18,1
LA_E_9551164_spoof_A14,1
LA_E_6531911_spoof_A18,1
LA_E_4662231_bonafide,0
LA_E_7580717_bonafide,0
LA_E_5667895_spoof_A17,1
LA_E_7933041_bonafide,0
LA_E_6398447_spoof_A18,1
LA_E_3856337_spoof_A09,1
LA_E_4325343_bonafide,0
LA_E_7901246_spoof_A07,1
LA_E_7862755_bonafide,0
LA_E_6411725_spoof_A12,1
LA_E_7845366_spoof_A19,1
LA_E_9828617_bonafide,0
LA_E_1757476_spoof_A18,1
LA_E_1251876_bonafide,0
LA_E_6779172_spoof_A15,1
LA_E_7159716_spoof_A10,1
LA_E_7733356_bonafide,0
LA_E_2662193_bonafide,0
LA_E_2790922_bonafide,0
LA_E_9480739_bonafide,0
LA_E_7310993_bonafide,0
LA_E_5251243_bonafide,0
LA_E_3540131_spoof_A13,1
LA_E_4355697_bonafide,0
LA_E_3891748_spoof_A15,1
LA_E_5105422_bonafide,0
LA_E_6066881_bonafide,0
LA_E_1087821_bonafide,0
LA_E_8285449_spoof_A19,1
LA_E_9812793_bonafide,0
LA_E_8214348_spoof_A09,1
LA_E_8021439_bonafide,0
LA_E_8644364_bonafide,0
LA_E_9402290_bonafide,0
LA_E_5633984_bonafide,0
LA_E_4798018_spoof_A07,1
LA_E_7625053_bonafide,0
LA_E_3182490_bonafide,0
LA_E_6259265_bonafide,0
LA_E_1764870_spoof_A10,1
LA_E_6586177_bonafide,0
LA_E_4078898_spoof_A10,1
LA_E_8840914_spoof_A10,1
LA_E_1290231_spoof_A17,1
LA_E_7779794_spoof_A19,1
LA_E_2761708_spoof_A10,1
LA_E_7690893_bonafide,0
LA_E_9817210_bonafide,0
LA_E_9451976_bonafide,0
LA_E_4086522_bonafide,0
LA_E_4292676_spoof_A09,1
LA_E_8338696_spoof_A11,1
LA_E_8566590_bonafide,0
LA_E_6740120_spoof_A15,1
LA_E_4750912_spoof_A19,1
LA_E_3566254_spoof_A07,1
LA_E_5074928_bonafide,0
LA_E_9976665_bonafide,0
LA_E_1291046_bonafide,0
LA_E_2315971_bonafide,0
LA_E_3396392_bonafide,0
LA_E_5180963_bonafide,0
LA_E_3800265_spoof_A10,1
LA_E_7248385_spoof_A19,1
LA_E_6051018_bonafide,0
LA_E_4330586_bonafide,0
LA_E_3507998_spoof_A19,1
LA_E_7335364_bonafide,0
LA_E_6918536_bonafide,0
LA_E_9447534_bonafide,0
LA_E_3942685_bonafide,0
LA_E_8755015_spoof_A10,1
LA_E_8255118_bonafide,0
LA_E_2450757_spoof_A18,1
LA_E_6112790_bonafide,0
LA_E_7758062_bonafide,0
LA_E_4895142_spoof_A13,1
LA_E_4402351_bonafide,0
LA_E_9072241_bonafide,0
LA_E_6554062_bonafide,0
LA_E_8168125_bonafide,0
LA_E_4948063_spoof_A13,1
LA_E_6794006_bonafide,0
LA_E_4844999_bonafide,0
LA_E_5040825_bonafide,0
LA_E_1774069_spoof_A18,1
LA_E_9239656_spoof_A14,1
LA_E_9730135_bonafide,0
LA_E_5786977_bonafide,0
LA_E_9059753_bonafide,0
LA_E_4926497_bonafide,0
LA_E_9346260_bonafide,0
LA_E_2400116_spoof_A07,1
LA_E_6418540_bonafide,0
LA_E_1057588_bonafide,0
LA_E_4087314_bonafide,0
LA_E_7318100_bonafide,0
LA_E_7705713_bonafide,0
LA_E_6173284_bonafide,0
LA_E_7888657_bonafide,0
LA_E_5181477_spoof_A14,1
LA_E_4167344_bonafide,0
LA_E_4077410_spoof_A11,1
LA_E_3397049_spoof_A08,1
LA_E_4969014_spoof_A14,1
LA_E_4175165_spoof_A12,1
LA_E_6853566_spoof_A08,1
LA_E_9209263_bonafide,0
LA_E_4107427_bonafide,0
LA_E_3679740_bonafide,0
LA_E_6116127_spoof_A17,1
LA_E_7240745_bonafide,0
LA_E_2355871_bonafide,0
LA_E_2736804_bonafide,0
LA_E_8079750_bonafide,0
LA_E_6021645_spoof_A09,1
LA_E_9105978_spoof_A10,1
LA_E_4012693_bonafide,0
LA_E_4901997_spoof_A10,1
LA_E_1648826_bonafide,0
LA_E_3958143_bonafide,0
LA_E_4450201_spoof_A08,1
LA_E_8299975_bonafide,0
LA_E_8153126_spoof_A08,1
LA_E_4206334_spoof_A17,1
LA_E_7989146_spoof_A09,1
LA_E_6041685_spoof_A14,1
LA_E_8311656_bonafide,0
LA_E_3179372_spoof_A07,1
LA_E_6549617_bonafide,0
LA_E_4130499_bonafide,0
LA_E_9321526_bonafide,0
LA_E_3007048_spoof_A13,1
LA_E_4694722_bonafide,0
LA_E_9161471_bonafide,0
LA_E_9980078_spoof_A16,1
LA_E_1977950_bonafide,0
LA_E_2290963_spoof_A07,1
LA_E_2329016_spoof_A14,1
LA_E_7225717_bonafide,0
LA_E_3897923_bonafide,0
LA_E_1685487_spoof_A17,1
LA_E_7814282_spoof_A13,1
LA_E_4828581_spoof_A12,1
LA_E_7860326_bonafide,0
LA_E_1123039_spoof_A14,1
LA_E_3715131_bonafide,0
LA_E_5401528_spoof_A08,1
LA_E_2094025_bonafide,0
LA_E_5515679_spoof_A17,1
LA_E_3062348_spoof_A15,1
LA_E_7995828_spoof_A19,1
LA_E_9352155_bonafide,0
LA_E_1547880_spoof_A08,1
LA_E_6757391_spoof_A15,1
LA_E_8691227_bonafide,0
LA_E_2759721_bonafide,0
LA_E_3061359_spoof_A11,1
LA_E_6856503_spoof_A17,1
LA_E_4539620_bonafide,0
LA_E_1758333_spoof_A12,1
LA_E_3991920_bonafide,0
LA_E_2691029_bonafide,0
LA_E_7255033_bonafide,0
LA_E_4018572_bonafide,0
LA_E_6605284_spoof_A19,1
LA_E_6669611_bonafide,0
LA_E_9687809_bonafide,0
LA_E_8243028_spoof_A11,1
LA_E_7845776_bonafide,0
LA_E_9698333_bonafide,0
LA_E_3002328_spoof_A12,1
LA_E_3301446_bonafide,0
LA_E_7174142_spoof_A15,1
LA_E_8442092_spoof_A16,1
LA_E_3570871_bonafide,0
LA_E_6062170_bonafide,0
LA_E_4625845_spoof_A18,1
LA_E_3603066_spoof_A09,1
LA_E_4627522_spoof_A13,1
